GROUP,DESCRIPTION,P/N,ALT P/N,S/N,MIN QTY,UNIT,CONDITION,WAREHOUSE,STORES,QTY,EXPIRED DATE,GRN NO,VENDOR,RECEIVED DATE,RECEIVED BY,ORDER NUMBER,REFERENCE NUMBER,AWB NUMBER,REMARK,UNIT VALUE
,LPS 3,316,,N/A,,EA,Serviceable,,D1,12,,1453/GRN/SPR/2016,LUBRINDO JAYA,13-Jul-16,BOBBY,POM1032,N/A,PAHALA KENCANA,,
,SEALANT,PR-1422B 1/2,,N/A,,EA,Serviceable,,D1,1,,1453/GRN/SPR/2016,LUBRINDO JAYA,13-Jul-16,BOBBY,POM1032,N/A,PAHALA KENCANA,,
,COOLING KIT,SK402-20B,,N/A,,EA,Serviceable,,G1,4,,1383/GRN/ME/2016,AVIALL PTE LTD,27-Jun-16,BOBBY,POM1025,INV/16-012816,DHL#4911843985,,
,DETECTOR LIFT,148-7,,161726-08,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,AVIALL PTE LTD,27-Jun-16,BOBBY,POM1030,INV/1002246240,DHL#7394645300,,
,DETECTOR LIFT,148-7,,161726-09,,EA,Serviceable,,G1,1,,1383/GRN/ME/2016,AVIALL PTE LTD,27-Jun-16,BOBBY,POM1030,INV/1002246240,DHL#7394645300,,
,BOLT,AN3-H7A,,N/A,,EA,Serviceable,,G1,20,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,BOLT,NAS6605D46,,N/A,,EA,Serviceable,,A3-5,10,,1451/GRN/SPR/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1044,INV.143063,DHL.6187693131,,
,BOLT,691-334,,N/A,,EA,Serviceable,,G1,10,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,CUSTTLE NUT,AN310-5,,N/A,,EA,Serviceable,,A3-3,15,,1451/GRN/SPR/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1044,INV.143063,DHL.6187693131,,
,FUEL PUMP 12V,1800-A,,193669,,EA,Serviceable,,G4,1,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1020,INV.143063,DHL.6187693131,,
,KIT SL988,764-378,,N/A,,EA,Serviceable,,G1,4,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,MAGNETO DUAL,10-682555-16R,,E-06362,,EA,Serviceable,,G4,1,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1031,INV.143063,DHL.6187693131,,
,SNAP RING,484-723,,N/A,,EA,Serviceable,,G1,10,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,SPRING PARKING BRAKE,0513154-1,,N/A,,EA,Serviceable,,D2-1,5,,1451/GRN/SPR/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1036,INV.143063,DHL.6187693131,,
,VALVE AIR HIGH PRESSURE,492-401,,N/A,,EA,Serviceable,,G1,6,,1383/GRN/ME/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,WASHER,NAS1149F0463P,,N/A,,EA,Serviceable,,A3-6,100,,1451/GRN/SPR/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1040,INV.143063,DHL.6187693131,,
,WASHER FLAT,NAS1149F0563P,,N/A,,EA,Serviceable,,A3-6,100,,1451/GRN/SPR/2016,AVION LOGISTICS,13-Jul-16,BOBBY,POM1044,INV.143063,DHL.6187693131,,
,TRUNNION ASSY NOSE GEAR,67054-803,,N/A,,EA,Serviceable,,WISNU,1,,1450/GRN/SPR/2016,AVIALL PTE LTD,13-Jul-16,BOBBY,POM1038,INV.9304054000,DHL.6930648163,,
,CARBURETOR HEAT CONTROL,MCS1230-17,,N/A,,EA,Serviceable,,D4,6,,1449/GRN/SPR/2016,EPIC AVIATION,13-Jul-16,BOBBY,N/A,INV.16-013798,DHL.5337021863,,
,GASKET TURBO,LW18038,,N/A,,EA,Serviceable,,G3,6,,1383/GRN/ME/2016,EPIC AVIATION,13-Jul-16,BOBBY,N/A,INV.16-013798,DHL.5337021863,,
,BEARING AIR BOX,05-04443,,N/A,,EA,Serviceable,,D2-11,2,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,BELT ALTERNATOR,37A19773-376,,N/A,,EA,Serviceable,,B4-2,1,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,BELT TENSION,OTC6673,,N/A,,EA,Serviceable,,SPECIAL,2,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1010,INV.970011787,DHL.2881444300,,
,LAMP,MS25309-7512,,N/A,,EA,Serviceable,,B3-8,10,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,MAGNETO DUAL,10-682555-13R,,E-03252,,EA,Serviceable,,G4,1,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1031,INV.970011786,DHL.2881444300,,
,MOTOR FLAP,C301002-0104,,N/A,,EA,Serviceable,,A2-2,2,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,NIPPLE,MS25171-4S,,N/A,,EA,Serviceable,,D2-3,20,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,SHAFT AIR BOX,05-04431,,N/A,,EA,Serviceable,,D2-11,2,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1033,INV.970011784,DHL.2881444300,,
,TAPES,PM-T4H,,N/A,,EA,Serviceable,,B2-1,1,,1448/GRN/SPR/2016,AVION LOGISTICS,7-Dec-16,BOBBY,POM1018,INV.970011785,DHL.2881444300,,
,ADF KR-87,006-1072-14,,78185,,EA,Unserviceable,,QUARANTINE,1,,1447/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM437,INV.205594,DHL.6793263680,,
,AUDIO PANEL KMA-26,066-01155-0201,,4824,,EA,Unserviceable,,QUARANTINE,1,,1447/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM437,INV.205594,DHL.6793263680,,
,DME KN-62A,006-1068-01,,26707,,EA,Unserviceable,,QUARANTINE,1,,1447/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM437,INV.205594,DHL.6793263680,,
,DME KN62A,066-1068-00,,11356,,EA,Unserviceable,,QUARANTINE,1,,1446/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM435,INV.205586,DHL.6793209695,,
,TRANSPONDER,066-01156-0101,,2274,,EA,Unserviceable,,QUARANTINE,1,,1446/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM435,INV.205586,DHL.6793209695,,
,TRANSPONDER KT76A,066-1062-00,,81068,,EA,Unserviceable,,QUARANTINE,1,,1446/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM435,INV.205586,DHL.6793209695,,
,TRANSPONDER KT76A,066-1062-00,,62600,,EA,Unserviceable,,QUARANTINE,1,,1446/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM435,INV.205586,DHL.6793209695,,
,TRANSPONDER KT76A,066-1062-00,,25494,,EA,Unserviceable,,QUARANTINE,1,,1446/GRN/SPR/2016,SOUTHEAST AEROSPACE,7-Dec-16,BOBBY,WOM435,INV.205586,DHL.6793209695,,
,LINE ASSY,1700121-127,,N/A,,EA,Serviceable,,B4-1,1,,1445/GRN/SPR/2016,YINGLING AVIATION,7-Dec-16,BOBBY,POM1042,INV.16-15651,DHL.5103165524,,
,STRIP FELT,G881879,,N/A,,EA,Serviceable,,B4-2,60,,1444/GRN/SPR/2016,AEROMIL PACIFIC,7-Dec-16,BOBBY,POM984,INV.142989,DHL.8296759144,,
,VALVE AIR HIGH PRESSURE,492-401,,N/A,,EA,Serviceable,,G1,6,,1383/GRN/ME/2016,AVIALL PTE LTD,12-Jul-16,BOBBY,POM1043,INV.9304070008,DHL.4537962656,,
,WASHER,62833-045,,N/A,,EA,Serviceable,,G3,6,,1383/GRN/ME/2016,AVIALL PTE LTD,12-Jul-16,BOBBY,POM1043,INV.9304070008,DHL.4537962656,,
,BLLCRANK AY,0514030-4,,N/A,,EA,Serviceable,,D5-15,3,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM972,INV.142766,DHL.8089373891,,
,MAIN TYRE,070-314-0,,5288S00042,,EA,Serviceable,,CONTAINER,1,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM999,INV.142766,DHL.8089373891,,
,MAIN TYRE,070-314-0,,5288S00049,,EA,Serviceable,,CONTAINER,1,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM999,INV.142766,DHL.8089373891,,
,MAIN TYRE,070-314-0,,5288S00385,,EA,Serviceable,,CONTAINER,1,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM999,INV.142766,DHL.8089373891,,
,MAIN TYRE,070-314-0,,5288S00047,,EA,Serviceable,,CONTAINER,1,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM999,INV.142766,DHL.8089373891,,
,MAIN TYRE,070-314-0,,5288S00041,,EA,Serviceable,,CONTAINER,1,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM999,INV.142766,DHL.8089373891,,
,ROLL PIN,NAS561P4-12,,N/A,,EA,Serviceable,,D3-10,40,,1442/GRN/SPR/2016,AEROMIL PACIFIC,11-Jul-16,BOBBY,POM972,INV.142766,DHL.8089373891,,
,COVER,0712765-3,,N/A,,EA,Serviceable,,A2,2,,1441/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,11-Jul-16,BOBBY,POM1034,INV/0081268177,DHL#5433714063,,
,SHAF TACHOMETER,S2550-10,,N/A,,EA,Serviceable,,B4-2,4,,1441/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,11-Jul-16,BOBBY,POM1034,INV/0081268177,DHL#5433714063,,
,AUDIO CONROL PANEL,066-1055-03,,12188,,EA,Serviceable,,E3,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1028,INV/205619,DHL#2709875162,,
,BOARD AY TERMINAL,0570315-1,,N/A,,EA,Serviceable,,D3-5,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM876,INV/ARI020029,DHL#5268567511,,
,DME KN62A,066-1068-00,,11620,,EA,Serviceable,,E2,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1028,INV/205619,DHL#2709875162,,
,FUSE,036-0058-03,,N/A,,EA,Serviceable,,C2-1,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1027,INV/ARI020173,DHL#5268567511,,
,FUSE,036-0057-10,,N/A,,EA,Serviceable,,C2-1,7,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1027,INV/ARI020173,DHL#5268567511,,
,TACHOMETER IND,D1-112-5025,,28538,,EA,Serviceable,,C3-1,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1019,INV/142195,DHL#9982836441,,
,TACHOMETER IND,D1-112-5025,,28539,,EA,Serviceable,,C3-1,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1019,INV/142195,DHL#9982836441,,
,TRANSPONDER,066-01156-0101,,8800,,EA,Serviceable,,E2,1,,1440/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,27-Jun-16,BOBBY,POM1028,INV/205619,DHL#2709875162,,
,AIR FILTER,BA6108,,N/A,,EA,Serviceable,,WISNU,100,,1439/GRN/SPR/2016,AVION LOGISTICS,28-Jun-16,BOBBY,POM1007,INV/970011750,DHL#8124664284,,
,EGT PROBE,86143,,N/A,,EA,Serviceable,,G3,2,,1383/GRN/ME/2016,AVION LOGISTICS,28-Jun-16,BOBBY,POM1018,INV/970011748,DHL#8124664284,,
,LIGHT ASSY,C622001-0102,,N/A,,EA,Serviceable,,A3-17,1,,1439/GRN/SPR/2016,AVION LOGISTICS,28-Jun-16,BOBBY,POM997,INV/970011749,DHL#8124664284,,
,BRAKE LINNING,066-06200,,N/A,,EA,Serviceable,,A3-14,20,,1438/GRN/SPR/2016,AEROMIL PACIFIC,27-Jun-16,BOBBY,POM978,INV/142195,DHL#1426966516,,
,CABLE CONTROL,S1230-17,,N/A,,EA,Serviceable,,D4,2,,1438/GRN/SPR/2016,AEROMIL PACIFIC,27-Jun-16,BOBBY,POM984,INV/142195,DHL#1426966516,,
,FITTING,AA1K9-6-10,,N/A,,EA,Serviceable,,A3-9,4,,1438/GRN/SPR/2016,AEROMIL PACIFIC,27-Jun-16,BOBBY,POM984,INV/142195,DHL#1426966516,,
,FITTING,AA1K1-6-10,,N/A,,EA,Serviceable,,A3-9,4,,1438/GRN/SPR/2016,AEROMIL PACIFIC,27-Jun-16,BOBBY,POM984,INV/142195,DHL#1426966516,,
,ROLL PIN,NAS561P4-12,,N/A,,EA,Serviceable,,D3-10,10,,1438/GRN/SPR/2016,AEROMIL PACIFIC,27-Jun-16,BOBBY,POM972,INV/142195,DHL#1426966516,,
,BEARING,214-00400,,N/A,,EA,Serviceable,,A3-12,2,,1437/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,24-Jun-16,BOBBY,POM975,INV/0081264951,DHL#2880569871,,
,BRAKE DISC,30-83A,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AEROSPACE PRODUCT INTERNATIONAL,24-Jun-16,BOBBY,POM975,INV/0081264951,DHL#2880569871,,
,GREASE RING,153-00300,,N/A,,EA,Serviceable,,B3-12,7,,1437/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,24-Jun-16,BOBBY,POM975,INV/0081264951,DHL#2880569871,,
,GREASE RING,153-00800,,N/A,,EA,Serviceable,,B3-12,6,,1437/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,24-Jun-16,BOBBY,POM975,INV/0081264951,DHL#2880569871,,
,GREASE SEAL WHEEL,153-01500,,N/A,,EA,Serviceable,,B3-12,3,,1437/GRN/SPR/2016,AEROSPACE PRODUCT INTERNATIONAL,24-Jun-16,BOBBY,POM975,INV/0081264951,DHL#2880569871,,
,GASKET CARBURETOR,77154,,N/A,,EA,Serviceable,,G3,10,,1383/GRN/ME/2016,AVIALL PTE LTD,24-Jun-16,BOBBY,POM987,INV/9303983629,DHL#9671608645,,
,ALIGNMENT WASHER,MS-AW,,N/A,,EA,Serviceable,,D3-10,50,,1435/GRN/SPR/2016,MILSPEC,24-Jun-16,BOBBY,POM1023,INV/41820,DHL#9758065310,,
,C-SPEC CONVERSION KIT CESSNA,MSC172PQ-40P,,N/A,,EA,Serviceable,,D3-10,1,,1435/GRN/SPR/2016,MILSPEC,24-Jun-16,BOBBY,POM1023,INV/41820,DHL#9758065310,,
ROT,LIFE VEST,P01074-101,,11050300015,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300010,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300016,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P0723E105P,,12011480676,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P0723E105P,,12031720077,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P0723E105P,,12031720080,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P0723E105P,,12051890173,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300001,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300002,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300004,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300007,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
ROT,LIFE VEST,P01074-101,,11050300008,,EA,Serviceable,,B1,1,,1434/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,23-Jun-16,BOBBY,WO,072/BP/RPG/06/2016,PAHALA,,
COP,BRAKE  ASSY,30-75A,,N/A,,EA,Serviceable,,A2-1,1,,1433/GRN/SPR/2016,AVION LOGISTICS,21-Jun-16,BOBBY,POM1018,INV#970011728,DHL#1548566036,,
COP,CONTORL,S1239-48,,N/A,,EA,Serviceable,,D4,1,,1433/GRN/SPR/2016,AVION LOGISTICS,21-Jun-16,BOBBY,POM1018,INV#970011728,DHL#1548566036,,
COP,HUB,40-113,,N/A,,EA,Serviceable,,B2-2,2,,1433/GRN/SPR/2016,AVION LOGISTICS,21-Jun-16,BOBBY,POM1018,INV#970011728,DHL#1548566036,,
COP,SPRING,082-00900,,N/A,,EA,Serviceable,,G2,2,,1383/GRN/ME/2016,AVION LOGISTICS,21-Jun-16,BOBBY,POM976,INV#970011729,DHL#1548566036,,
COP,SUPPORT COLLAR,2460038-1,,N/A,,EA,Serviceable,,A2-6,2,,1433/GRN/SPR/2016,AVION LOGISTICS,21-Jun-16,BOBBY,POM1018,INV#970011728,DHL#1548566036,,
COP,CONTROL ASSY SEAT,AC5794-24,,N/A,,EA,Serviceable,,G1,2,,1383/GRN/ME/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM1003,INV/ARIO18958,DHL#1151050526,,
COP,FILTER ELEMENT (FUEL),OS-51288,,N/A,,EA,Serviceable,,B5-1,4,,1431/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM953,INV/ARIO18958,DHL#1151050526,,
COP,HOSE,SCEET10,,N/A,,EA,Serviceable,,B5-2,22,,1431/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM982,INV/ARIO18958,DHL#1151050526,,
COP,KIT SHOCK MOUNT,J23502-1,,N/A,,KIT,Serviceable,,A4-1,4,,1431/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM1006,INV/ARIO18958,DHL#1151050526,,
COP,LOCK,MM20-1088,,N/A,,EA,Serviceable,,D1,1,,1431/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM1003,INV/ARIO18958,DHL#1151050526,,
COP,POST INSTRUMENT LIGHT HD ASSY,A354-CL-BK,,N/A,,EA,Serviceable,,B3-9,20,,1431/GRN/SPR/2016,AIRFLITE AUSTRALIA PTY. LTD,17-Jun-16,BOBBY,POM1009,INV/ARIO18958,DHL#1151050526,,
COP,ADROX,ADROX6025,,N/A,,LTR,Serviceable,,FLAMABLE ROOM,25,,1430/GRN/SPR/2016,PRATAMA MANDIRI,17-Jun-16,BOBBY,N/A,N/A,N/A,,
REP,FIREX,FE-10H,,N/A,,EA,Serviceable,,WISNU,1,,1430/GRN/SPR/2016,PRATAMA MANDIRI,17-Jun-16,BOBBY,N/A,N/A,N/A,,
REP,FIREX,FE-10P,,N/A,,EA,Serviceable,,WISNU,1,,1430/GRN/SPR/2016,PRATAMA MANDIRI,17-Jun-16,BOBBY,N/A,N/A,N/A,,
,FIREX,ABC POWDER,,N/A,,EA,Serviceable,,WISNU,1,,1430/GRN/SPR/2016,PRATAMA MANDIRI,17-Jun-16,BOBBY,N/A,N/A,N/A,,
,MAJUN,MAJUN,,N/A,,KG,Serviceable,,CONTAINER,50,,1430/GRN/SPR/2016,PRATAMA MANDIRI,17-Jun-16,BOBBY,N/A,N/A,PAHALA KENCANA,,
,GASKET EXHAUST,77611,,N/A,,EA,Serviceable,,A4-1,10,,1427/GRN/SPR/2016,AVIALL PTE LTD,14-Jun-16,BOBBY,POM987,INV/9303943204,DHL#5544242864,,
,NUT,STD1410,,N/A,,EA,Serviceable,,A3-3,10,,1427/GRN/SPR/2016,AVIALL PTE LTD,14-Jun-16,BOBBY,POM987,INV/9303943204,DHL#5544242864,,
,SCREW,STD1925,,N/A,,EA,Serviceable,,D3-1,10,,1427/GRN/SPR/2016,AVIALL PTE LTD,14-Jun-16,BOBBY,POM987,INV/9303943204,DHL#5544242864,,
,WASHER,STD475,,N/A,,EA,Serviceable,,A3-6,10,,1427/GRN/SPR/2016,AVIALL PTE LTD,14-Jun-16,BOBBY,POM987,INV/9303943204,DHL#5544242864,,
,FUEL GAUGE,C172/26.5,,N/A,,EA,Serviceable,,D3-4,10,,1426/GRN/SPR/2016,YINGLING AVIATION,10-Jun-16,BOBBY,POM1016,INV/16-13264,DHL#6724194606,,
,CABLE TENSION METER,ACM.200,,22564,,EA,Serviceable,,SPECIAL,1,,1425/GRN/SPR/2016,PT.GAYA DINAMIKA ANGKASA,8-Jun-16,BOBBY,WO,INV/GDA.PB.16.257,DHL#4798027500,,
,CABLE TESTER,MODEL E5,,N/A,,EA,Serviceable,,SPECIAL,1,,1425/GRN/SPR/2016,PT.GAYA DINAMIKA ANGKASA,8-Jun-16,BOBBY,WO,INV/GDA.PB.16.257,DHL#4798027500,,
,PROPELLER,1C160/DTM7557M1,,VF44009,,ASSY,Serviceable,,FLAMABLE ROOM,1,,1424/GRN/SPR/2016,PT.REKATAMA PUTRA GEGANA,7-Jun-16,BOBBY,WO,INV/067/BPP/RPG/06/2016,POS LOGISTICS,,
,M800-28V CLOCK W/BATT,800-28V-BAT,,D29425,,EA,Serviceable,,C2-2,1,,1419/GRN/SPR/2016,AVION LOGISTICS,3-Jun-16,BOBBY,POM1010,INV/970011650,DHL#1591611092,,
,M800-28V CLOCK W/BATT,800-28V-BAT,,D29424,,EA,Serviceable,,C2-2,1,,1419/GRN/SPR/2016,AVION LOGISTICS,3-Jun-16,BOBBY,POM1010,INV/970011650,DHL#1591611092,,
,WHELLEN LED LANDING LIGHT 14V(S/C),01-0771833-10,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AIRCRAFT SPRUCE,2-Sep-16,BOBBY,POM 989/991,INV/732000,DHL#6639780626,,
,WHELLEN LED LANDING LIGHT 28V(S/C),01-0771833-20,,N/A,,EA,Serviceable,,G2,2,,1383/GRN/ME/2016,AIRCRAFT SPRUCE,2-Sep-16,BOBBY,POM 989/991,INV/732000,DHL#6639780626,,
,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-15,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AIRCRAFT SPRUCE,2-Sep-16,BOBBY,POM 989/991,INV/732000,DHL#6639780626,,
,WHELLEN LED TAXI LIGHT 14V(S/C),01-0771833-25,,N/A,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AIRCRAFT SPRUCE,2-Sep-16,BOBBY,POM 989/991,INV/732000,DHL#6639780626,,
,GNS430,011-00280-10,,97124426,,EA,Serviceable,,G2,1,,1383/GRN/ME/2016,AVTEK,1-Sep-16,BOBBY,N/A,DN/AT-1399,DHL#36311443723,,
,"NUT,SELF LOCKING",MS21044N5,,N/A,,EA,Serviceable,,A3-3,100,,1394/GRN/SPR/2016,AVION LOGISTICS,1-Sep-16,BOBBY,POM976,INV/970011507,DHL#3505317900,,
,STARTER,MZ-4222R,,H-7040453,,EA,Serviceable,,G5,1,,1383/GRN/ME/2016,AVION LOGISTICS,1-Sep-16,BOBBY,POM970,INV/970011507,DHL#3505317900,,
,MAGNETO DUAL,10-682555-13R,,E-02366,,EA,Serviceable,,G4,1,,1383/GRN/ME/2016,AVION LOGISTICS,1-Sep-16,BOBBY,POM957,INV/970011485,DHL#6397648504,,
,MAGNETO DUAL,10-682555-16R,,E-03255,,EA,Serviceable,,G4,1,,1383/GRN/ME/2016,AVION LOGISTICS,1-Sep-16,BOBBY,POM957,INV/970011485,DHL#6397648504,,
,MAGNETO DUAL,10-682555-16R,,E-03254,,EA,Serviceable,,G4,1,,1383/GRN/ME/2016,AVION LOGISTICS,1-Sep-16,BOBBY,POM957,INV/970011485,DHL#6397648504,,
,STARTER,149-NL,,FN-061552,,EA,Serviceable,,G5,1,,1383/GRN/ME/2016,AVIALL PTE LTD,2-Sep-16,BOBBY,POM679,INV8002168132,N/A,,
,STARTER,149-NL,,FN-061554,,EA,Serviceable,,G5,1,,1383/GRN/ME/2016,AVIALL PTE LTD,2-Sep-16,BOBBY,POM679,INV8002168132,N/A,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
